Product ID,Brand,Model,Display Name,Description,Type,Gender,Material,Retail Price,Colorway,Primary Color,Secondary Color,Thumbnail URL,StockX Link
P0023,adidas,adidas Mundial Team,adidas Mundial Team Black Cloud White,"The adidas Mundial Team Black Cloud White stands as a true classic in football culture, built on decades of performance and trust. The black upper paired with cloud white accents delivers a timeless look that has remained consistent across generations of players. It is a silhouette that prioritizes control and feel, staying true to the fundamentals of the game without chasing modern trends. What keeps the Mundial Team relevant is its focus on craftsmanship and reliability. The construction is built for touch and durability, making it a favorite for players who value precision over flash. It is more than just a boot, it is a piece of football history that continues to hold its place on pitches around the world. The adidas Mundial Team Black Cloud White was released on January 1, 1995 with a retail price of $160.",soccer,men,Leather,160,Black/Cloud White/Red,Black,White,https://images.stockx.com/images/adidas-Mundial-Team-Black-Cloud-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-mundial-team-black-cloud-white
P0024,Jordan,Jordan 4 Retro OG SP,Jordan 4 Retro OG SP A Ma Maniére While You Were Sleeping (Women's),"The Jordan 4 Retro OG SP A Ma Maniére While You Were Sleeping (Women's) is the latest addition to the ongoing collaboration between Jordan Brand and A Ma Maniére, known for blending luxury materials with timeless designs. This release features a premium fossil stone upper constructed from high-quality suede and leather, creating a refined, yet edgy look. The contrasting black accents on the midsole adds depth to the design, while the iconic Jumpman flight tag appears on the tongue of one shoe, with the A Ma Maniére logo featured on the other. As part of the ""While You Were Sleeping"" capsule, this sneaker follows the popular Jordan 3 from August, continuing the collection's success. Inside, the quilted lining adds a luxurious touch, enhancing both comfort and style. The classic Nike Air logo on the heel, along with the special packaging, makes this release even more special for collectors. The Jordan 4 model has always been a cultural icon, and A Ma Maniére's touch only elevates its status further. Released on September 20, 2024, the Jordan 4 Retro OG SP A Ma Maniére While You Were Sleeping (Women's) retailed at $225. This colorway encapsulates the luxurious feel of the collaboration, making it a standout addition to any sneaker collection. Whether you're drawn to the premium materials, the sleek design, or the significance of the Jordan 4 model, this release is set to leave a lasting impact in both fashion and sneaker culture.",lifestyle,women,"Suede, Leather",225,Fossil Stone/Metallic Pewter/Burgundy Crush,Brown,Grey,https://images.stockx.com/images/Air-Jordan-4-Retro-OG-SP-A-Ma-Maniere-While-You-Were-Sleeping-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-4-retro-og-sp-a-ma-maniere-while-you-were-sleeping-womens
P0025,Jordan,Jordan 1 Low,Jordan 1 Low Yellow Ochre,"The Jordan 1 Low Yellow Ochre is a low-top basketball sneaker whose design was inspired by the classic version that came out in 1985. This iteration of the Jordan 1 Low comes with an upper made completely of smooth leather. The midsole is black, while the heel and toebox appear in Yellow Ochre. The toebox is also perforated to allow for better air flow. The Nike Swoosh also appears in Yellow Ochre on the midsoles, and the Air Jordan logo is stamped onto the yellow heel in black. The black cushioned tongue also contains a Simple Yellow Jumpman logo. A white and yellow outsole patterned for traction completes the look. What we like most about this sneaker is its bold color scheme, reminiscent of the colors of Pittsburgh. The Jordan 1 Low Yellow Ochre was first introduced on December 18, 2023, for a retail price of $115.",lifestyle,men,Leather,115,Black/Yellow Ochre/White,Black,Yellow,https://images.stockx.com/images/Air-Jordan-1-Low-Yellow-Ochre-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-1-low-yellow-ochre
P0026,Jordan,Jordan 4 Retro,Jordan 4 Retro Black Cat (2025) (GS),"Air Jordan 4 Retro Black Cat 2025 GS brings back one of the most respected Jordan silhouettes in a colorway that has always been about restraint and confidence. The Black Cat identity strips the Air Jordan 4 down to pure attitude, letting the shape, paneling, and proportions do all the work without relying on contrast or loud details. In grade school sizing, the shoe still carries the same aura as the original adult releases, making it feel serious and intentional rather than scaled down or playful. What makes the Black Cat special is how timeless it feels on foot and on shelf. The monochromatic approach highlights the Jordan 4s structure, from the mesh panels to the iconic wing eyelets, giving the shoe a clean and powerful presence. Collectors gravitate toward this pair because it represents a moment where simplicity became the statement, proving that some colorways never lose relevance no matter how trends shift around them. The Air Jordan 4 Retro Black Cat 2025 GS was released on 11/28/2025with a retail price of $165",lifestyle,kids,Suede,165,Black/Black/Light Graphite,Black,Black,https://images.stockx.com/images/Air-Jordan-4-Retro-Black-Cat-2025-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1764364436,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-4-retro-black-cat-2025-gs
P0027,Jordan,Jordan 5 Retro,Jordan 5 Retro Raging Bull Red (2021),"2021 marked 12 years since the Air Jordan 5 Defining Moments pack dropped, and in the same year, one-half of that pack resurfaced on the SNKRS app. The Air Jordan 5 Raging Bulls is a suede lovers dream, bringing back the same look and feel from the 2009 version. The upper is composed entirely out of red suede, celebrating MJs tenure with the Chicago Bulls. From there, a red and black embroidered ""23"" appears on the lateral side of each shoes heel, highlighting Jordans quintessential jersey number. In usual Jordan 5 fashion, the upper part of the tongue is made of reflective materials with a contrasting black Jumpman logo. Lastly, the models World War II fighter jet inspiration is made apparent from the white and red shark tooth details that lay atop a black midsole. The Air Jordan 5 Raging Bulls released in April of 2021 for $190.",lifestyle,men,Suede,190,Varsity Red/Black-White,Red,Black,https://images.stockx.com/images/air-jordan-5-retro-raging-bulls-red-2021-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1782356446,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-5-retro-raging-bulls-red-2021
P0028,Jordan,Jordan 4 Retro,Jordan 4 Retro Oxidized Green (GS),"The Jordan 4 Retro Oxidized Green (GS) is a child-sized basketball shoe crafted of premium materials with metallic details. Like the adult-sized version, the Oxidized Green (GS) Jordan 4 Retro features a smooth leather base in white with white mesh on the quarter panels and above the toebox. Metallic Green accents are on the free-floating eyestays and the panel running along the midsole. The sneaker offers additional padding around the ankle and a thick tongue, which contributes to the shoes bulky aesthetic. Visible Air units provide responsive cushioning, seen through windows in the heel. Finally, the rubber outsole increases traction and comes in Oxidized Green, white, and Neutral Grey. Our StockX experts like the sneakers minimal branding, including Jumpman logos on the oversized tongue and the heel. The grade school-sized Jordan 4 Retro Oxidized Green (GS) was released on June 15, 2024, and retailed at $150.",lifestyle,kids,Leather,150,White/Oxidized Green/White/Neutral Grey,White,Green,https://images.stockx.com/images/Air-Jordan-4-Retro-Oxidized-Green-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-4-retro-oxidized-green-gs
P0029,ASICS,ASICS Gel-Kayano 14,ASICS Gel-Kayano 14 Black Pure Silver,"The ASICS Gel-Kayano 14 Black Pure Silver is a running shoe that pays homage to the style of the late 2000s with updated materials and construction. This version of the ASICS Gel-Kayano 14 is made with a black mesh upper for breathability. Synthetic leather overlays can be seen across the midsole in black and silver forming the classic ASICS design. There are also black overlays around the toebox and heel for extra support. The ASICS logo appears in silver on the cushioned tongue, and GEL branding appears in silver on the heel. The shoe is equipped with a TRUSSTIC support system and trademark Gel cushioning for comfort and shock absorption. What makes these shoes stand out is the black colorway. The black with a few accents of silver elevates these shoes from a simple running shoe to a stylish fashion choice. The ASICS Gel-Kayano 14 Black Pure Silver was released on January 1, 2024, for a price of $150.",running,men,"Mesh, Synthetic",150,Black/Pure Silver,Black,Silver,https://images.stockx.com/images/ASICS-Gel-Kayano-14-Black-Pure-Silver-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fasics-gel-kayano-14-black-pure-silver
P0030,Jordan,Jordan 13 Retro,Jordan 13 Retro Black University Blue,"The Air Jordan 13 Retro University Blue takes on the ""Black Cat"" silhouette that debuted in 1998. The upper of this Retro Air Jordan 13 sneaker features black mesh and leather with blue suede overlays. The black tongue and black insole each feature a blue Jumpman and the toe box sports Jordan branding at the bottom of the laces. The panther eye on the lateral-side collar has a holographic finish. The blue midsole has black curving up onto it from the outsole. The outsole, designed to look like a panther paw, features Jumpman and AIR units. The Air Jordan 13 Retro University Blue was released on December 23rd, 2022 at $200 retail.",basketball,men,"Leather, Synthetic",200,Black/University Blue/White,Black,Blue,https://images.stockx.com/images/Air-Jordan-13-Retro-University-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fair-jordan-13-retro-university-blue
P0031,Brooks,Brooks Ghost 17,Brooks Ghost 17 runDisney Winnie the Pooh (Women's),"The Brooks Ghost 17 runDisney Winnie the Pooh Womens brings performance running together with one of the most beloved character worlds, creating a shoe that feels both functional and expressive. The honey yellow base with red and orange accents draws directly from Winnie the Poohs color palette, giving the shoe a playful identity while still maintaining the structure of a serious running model. The Ghost line is known for comfort and consistency, and this version keeps that foundation intact. This release stands out because it connects performance footwear with storytelling in a way that feels approachable. Runners who enjoy themed designs can appreciate the character inspiration without losing the technical reliability Brooks is known for. It is a unique crossover that blends comfort, familiarity, and personality into one design. The Brooks Ghost 17 runDisney Winnie the Pooh Womens was released on April 23, 2026 with a retail price of $170.",running,women,Mesh,170,Honey Yellow/Red/Orange,Yellow,Red,https://images.stockx.com/images/Brooks-Ghost-17-runDisney-Winnie-the-Pooh-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1777909595,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fbrooks-ghost-17-rundisney-winnie-the-pooh-womens
P0032,adidas,adidas Adizero EVO SL EXO,adidas Adizero EVO SL EXO White Black Silver,"The adidas Adizero EVO SL EXO White Black Silver delivers a clean and high contrast performance silhouette through a bright and structured color palette. The white base creates a crisp and lightweight look, while black and silver accents define the lines of the shoe and add depth. The EXO construction emphasizes a more technical and layered feel, reinforcing its modern design direction. Fans of the Adizero line appreciate how this version balances simplicity with performance focused detailing. The contrast between white and black keeps it visually sharp, while silver adds a subtle edge. It is a sneaker that reflects adidas commitment to speed, clarity, and contemporary design. The adidas Adizero EVO SL EXO White Black Silver was released on March 1, 2026 with a retail price of $160.",running,men,"Mesh, Synthetic",160,White/Black/Silver,White,Black,https://images.stockx.com/images/adidas-Adizero-EVO-SL-EXO-White-Black-Silver.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1770227259,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-adizero-evo-sl-exo-white-black-silver
