Product ID,Brand,Model,Display Name,Description,Type,Gender,Material,Retail Price,Thumbnail URL,Image 1 URL,Image 2 URL,Image 3 URL,StockX Link,Description Done,Color
P0026,Vans,Vans Sk8-Hi,Vans Sk8-Hi Black White,"The Sk8-Hi Black/White is a high-top skate shoe constructed from suede and canvas with a rubber outsole. The upper has reinforced stitching across the toe box and side panels and a white side stripe. A padded ankle collar adds support and comfort, and the shoe displays the Vans ""Off The Wall"" logo in red on the tongue and midsole. Designed for casual wear and skate use.",Skate,men,Suede/Canvas,$70.00 ,https://images.stockx.com/images/Vans-Sk8-Hi-Black-White-Product.png?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/Vans-Sk8-Hi-Black-White/Images/Vans-Sk8-Hi-Black-White/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635320349,https://images.stockx.com/360/Vans-Sk8-Hi-Black-White/Images/Vans-Sk8-Hi-Black-White/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635320349,https://images.stockx.com/360/Vans-Sk8-Hi-Black-White/Images/Vans-Sk8-Hi-Black-White/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635320349,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fvans-sk8-hi-black-white,TRUE,Black/White
P0027,New Balance,New Balance 327,New Balance 327 Blue Orange,"The New Balance 327 in blue and orange pairs an aqua-blue foam upper with navy suede overlays on the right side and an orange synthetic upper with brown suede overlays on the left, creating an asymmetrical appearance. A triangular section of black rubber studs sits on the heel for texture. Contrasting New Balance logos appear on both medial and lateral panels. Construction uses foam, synthetic materials, suede and rubber.",Lifestyle,men,Suede/Mesh,$90.00 ,https://images.stockx.com/images/New-Balance-327-Blue-Orange-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/New-Balance-327-Blue-Orange/Images/New-Balance-327-Blue-Orange/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635183543,https://images.stockx.com/360/New-Balance-327-Blue-Orange/Images/New-Balance-327-Blue-Orange/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635183543,https://images.stockx.com/360/New-Balance-327-Blue-Orange/Images/New-Balance-327-Blue-Orange/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635183543,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnew-balance-327-blue-orange,TRUE,Blue/Orange
P0028,ASICS,ASICS Gel-Quantum 180,ASICS Gel-Quantum 180 Oyster Grey Orange,"Step into performance with the ASICS Gel-Quantum 180, a men's running shoe built on a breathable Mesh/Synthetic upper for lightweight support. Designed for running, it delivers a sleek, modern style that complements both training and casual wear. The contoured fit and responsive construction prioritize all-day comfort, while the durable materials stand up to frequent use. Whether you're logging miles or heading out for errands, this pair balances athletic function with contemporary street-ready style.",Running,men,Mesh/Synthetic,$120.00 ,https://images.stockx.com/images/ASICS-Gel-Quantum-180-Oyster-Grey-Orange-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/ASICS-Gel-Quantum-180-Oyster-Grey-Orange/Images/ASICS-Gel-Quantum-180-Oyster-Grey-Orange/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1651514847,https://images.stockx.com/360/ASICS-Gel-Quantum-180-Oyster-Grey-Orange/Images/ASICS-Gel-Quantum-180-Oyster-Grey-Orange/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1651514847,https://images.stockx.com/360/ASICS-Gel-Quantum-180-Oyster-Grey-Orange/Images/ASICS-Gel-Quantum-180-Oyster-Grey-Orange/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1651514847,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fasics-gel-quantum-180-oyster-grey-orange,TRUE,Grey
P0029,Fila,Fila Mindblower,Fila Mindblower American Rag (Women's),"Step out in the Fila Mindblower, a women's fashion sneaker that blends bold street style with everyday comfort. Crafted from leather and synthetic materials, this low-top delivers a chunky silhouette and eye-catching layered design ideal for fashion-forward looks and casual city wear. The Mindblower pairs effortlessly with jeans, skirts or athleisure, offering a statement-making profile while keeping your feet comfortable for all-day strolling. Perfect for those seeking trendy style without sacrificing wearable comfort.",Fashion,women,Leather/Synthetic,$75.00 ,https://images.stockx.com/images/Fila-Mindblower-American-Rag-W.png?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626900708,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Ffila-mindblower-american-rag-w,TRUE,White
P0030,Skechers,Skechers D'Lites Nostalgic Breeze,Skechers D'Lites Nostalgic Breeze Black Charcoal Pink (Women's),"Step out in the Skechers D'Lites Nostalgic Breeze, a women's walking shoe that blends retro-inspired style with everyday comfort. Crafted from durable synthetic materials, it offers a supportive sole and a padded collar for reliable comfort on walks and daily errands. The nostalgic silhouette adds sporty, casual flair to city or weekend outfits while the lightweight construction helps keep feet feeling fresh mile after mile. A versatile pick for women seeking style and comfort in a dependable walking shoe.",Walking,women,Synthetic,$65.00 ,https://images.stockx.com/images/Skechers-DLites-Nostalgic-Breeze-Black-Charcoal-Pink-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1776083350,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fskechers-dlites-nostalgic-breeze-black-charcoal-pink-womens,TRUE,Black
P0031,Nike,Nike Air Max 2090,Nike Air Max 2090 Grey Yellow,"The Nike Air Max 2090 for men updates a classic silhouette with modern details. Constructed with breathable mesh, this running shoe offers lightweight support during daily runs and gym sessions. A sculpted profile delivers street-ready style while the snug fit and padded collar provide lasting comfort for all-day wear. Versatile enough for training or casual use, the design balances athletic performance with contemporary looks, making it a stylish, comfortable choice for runners.",Running,men,Mesh,$150.00 ,https://images.stockx.com/images/Nike-Air-Max-2090-Grey-Yellow-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/Nike-Air-Max-2090-Grey-Yellow/Images/Nike-Air-Max-2090-Grey-Yellow/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1639062922,https://images.stockx.com/360/Nike-Air-Max-2090-Grey-Yellow/Images/Nike-Air-Max-2090-Grey-Yellow/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1639062922,https://images.stockx.com/360/Nike-Air-Max-2090-Grey-Yellow/Images/Nike-Air-Max-2090-Grey-Yellow/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1639062922,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-max-2090-grey-yellow,TRUE,Grey
P0032,adidas,adidas Adizero Adios 5,adidas Adizero Adios 5 Black Signal Green,"The adidas Adizero Adios 5 is a men's running shoe built for fast road sessions and race day. A breathable mesh upper keeps your feet cool while a lightweight midsole and outsole deliver a responsive, comfortable ride. Sleek, race-ready styling pairs performance-focused details with everyday wearability. The fit prioritizes comfort and support for longer distances, making this shoe a smart choice for runners who want speed, style and reliable comfort without extra bulk.",Running,men,Mesh,$170.00 ,https://stockx-assets.imgix.net/media/Product-Placeholder-Default-20210415.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fadidas-adizero-adios-5-black-signal-green,TRUE,Blue
P0033,Reebok,Reebok Nano 9,Reebok Nano 9 Black Pure Grey,"The Reebok Nano 9 for men blends durable mesh and synthetic materials for breathable, supportive performance in every workout. Built for cross-training, it delivers the stability and versatility you need for lifting, HIIT and circuit days. The sleek, athletic styling transitions easily from gym to street, while a snug yet comfortable fit keeps your feet secure through varied movements. Lightweight construction and thoughtful design prioritize comfort without sacrificing the rugged feel required for intense training sessions.",Cross-training,men,Mesh/Synthetic,$130.00 ,https://images.stockx.com/images/Reebok-Nano-9-Black-Pure-Grey.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1769796191,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Freebok-nano-9-black-pure-grey,TRUE,Black
P0034,Converse,Converse Chuck 70 Hi,Converse Chuck 70 Hi Pink Frosting,"The Converse Chuck 70 Hi delivers classic high-top style with enduring canvas construction ideal for everyday casual wear. This men's silhouette pairs vintage-inspired design with durable canvas and a supportive rubber sole, offering versatile style and comfortable fit for walking, outings, or relaxed days. Clean lines, iconic detailing and a slightly retro look make it easy to dress up or down, while the sturdy build ensures dependable, long-lasting wear for your casual wardrobe.",Casual,men,Canvas,$85.00 ,https://images.stockx.com/images/Converse-Chuck-70-Hi-Pink-Frosting.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1739909299,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fconverse-chuck-70-hi-pink-frosting,TRUE,Pink
P0035,Puma,Puma Future Rider Play On,Puma Future Rider Play On Luminous Pink Peach Parfait (Women's),"The Puma Future Rider Play On is a women's lifestyle sneaker that blends retro-inspired style with everyday comfort. Crafted with synthetic materials throughout, it offers a durable, easy-care upper and an eye-catching silhouette for casual outfits. Designed for lifestyle use, this shoe pairs well with jeans, skirts or athleisure, delivering all-day wearability and a fashion-forward look. Soft lining and a supportive fit prioritize comfort while bold Puma detailing keeps the style fresh and modern.",Lifestyle,women,Synthetic,$90.00 ,https://images.stockx.com/images/Puma-Future-Rider-Play-On-Luminous-Pink-Peach-Parfait-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1661781996,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fpuma-future-rider-play-on-luminous-pink-peach-parfait-w,TRUE,Black/Red
P0036,Vans,Vans Slip-On,Vans Slip-On Checkerboard Black White,The Vans Slip-On Checkerboard has a canvas upper with a black-and-white checkerboard pattern and a small branded Vans tab. The laceless slip-on design allows easy on/off. It sits on a white-and-gum waffle cup sole with a red heel patch. The shoe has a low-profile silhouette and combines a patterned textile upper with a waffle outsole for traction.,Skate,men,Canvas,$50.00 ,https://images.stockx.com/images/Vans-Slip-On-Checkerboard-2019-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/Vans-Slip-On-Checkerboard-2019/Images/Vans-Slip-On-Checkerboard-2019/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635253512,https://images.stockx.com/360/Vans-Slip-On-Checkerboard-2019/Images/Vans-Slip-On-Checkerboard-2019/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635253512,https://images.stockx.com/360/Vans-Slip-On-Checkerboard-2019/Images/Vans-Slip-On-Checkerboard-2019/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635253512,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fvans-slip-on-checkerboard-2019,TRUE,Checkered
P0037,New Balance,New Balance 574,New Balance 574 Black Grey,"The New Balance 574 is a men's casual sneaker blending retro style with everyday comfort. Crafted in suede/textile for a premium look and breathable feel, it suits relaxed weekend wear and city strolls. Clean lines, classic branding and versatile colorways make it easy to pair with jeans or chinos, while a supportive sole and padded collar deliver day-long comfort. A reliable choice for casual outfits when you want style without sacrificing comfort.",Casual,men,Suede/Textile,$80.00 ,https://images.stockx.com/images/New-Balance-574-Black-Grey.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1685174369,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnew-balance-574-black-grey,TRUE,Black/Grey
P0038,ASICS,ASICS Gel-Kayano 27,ASICS Gel-Kayano 27 Vivienne Westwood Tan,"The ASICS Gel-Kayano 27 men's running shoe blends modern style with dependable comfort for everyday miles. A breathable mesh and synthetic upper keeps your foot cool while synthetic overlays add support and durability. Designed for running, it provides a stable, comfortable ride suited to long runs and daily training. The refined silhouette pairs technical performance with street-ready style, making these shoes as comfortable and fashionable on the road as they are at casual outings.",Running,men,Mesh/Synthetic,$160.00 ,https://images.stockx.com/images/ASICS-Gel-Kayano-27-Vivienne-Westwood-Tan-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/ASICS-Gel-Kayano-27-Vivienne-Westwood-Tan/Images/ASICS-Gel-Kayano-27-Vivienne-Westwood-Tan/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635323293,https://images.stockx.com/360/ASICS-Gel-Kayano-27-Vivienne-Westwood-Tan/Images/ASICS-Gel-Kayano-27-Vivienne-Westwood-Tan/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635323293,https://images.stockx.com/360/ASICS-Gel-Kayano-27-Vivienne-Westwood-Tan/Images/ASICS-Gel-Kayano-27-Vivienne-Westwood-Tan/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1635323293,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fasics-gel-kayano-27-vivienne-westwood-tan,TRUE,Purple
P0039,Fila,Fila Original Fitness,Fila Original Fitness White Navy Red,"Step out in classic athletic style with the Fila Original Fitness, a men’s fashion sneaker crafted from leather and synthetic materials for durability and easy care. Designed for lifestyle wear rather than performance training, it brings a retro silhouette that pairs with jeans or joggers. Clean lines and subtle Fila branding deliver timeless style, while a supportive fit, comfortable footbed and padded collar provide everyday comfort for long days on the go.",Fashion,men,Leather/Synthetic,$65.00 ,https://images.stockx.com/images/Fila-Original-Fitness-White-Navy-Red.png?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626900681,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Ffila-original-fitness-white-navy-red,TRUE,White/Red
P0040,Skechers,Skechers Go Walk Flex Sandal Splendor,Skechers Go Walk Flex Sandal Splendor Navy (Women's),"Step into everyday comfort with the Skechers Go Walk Flex Sandal Splendor for women. Designed for walking, this lightweight sandal features a mesh upper that offers a soft, breathable feel. Its streamlined silhouette brings casual style while a flexible, supportive sole helps keep your stride comfortable on walks and errands. A perfect blend of style and comfort, this sandal transitions easily from neighborhood strolls to weekend outings with a look that’s both sporty and feminine.",Walking,women,Mesh,$60.00 ,https://images.stockx.com/images/Skechers-Go-Walk-Flex-Sandal-Splendor-Navy-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1776083350,,,,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fskechers-go-walk-flex-sandal-splendor-navy-womens,TRUE,Black
P0041,Nike,Nike Air Force 1 Low '07,Nike Air Force 1 Low '07 White Python (Women's),The Nike Air Force 1 White Python features a leather upper with a white python-texture finish. It includes a padded collar and tongue for comfort and a rubber outsole for traction and durability. Standard lace-up closure and stitched overlays are consistent with Air Force 1 construction. The shoe presents a textured leather appearance while retaining the model's recognizable proportions.,Casual,women,Leather,$90.00 ,https://images.stockx.com/images/Nike-Air-Force-1-White-Python-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,https://images.stockx.com/360/Nike-Air-Force-1-White-Python/Images/Nike-Air-Force-1-White-Python/Lv2/img01.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1666164236,https://images.stockx.com/360/Nike-Air-Force-1-White-Python/Images/Nike-Air-Force-1-White-Python/Lv2/img02.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1666164236,https://images.stockx.com/360/Nike-Air-Force-1-White-Python/Images/Nike-Air-Force-1-White-Python/Lv2/img03.jpg?fm=webp&auto=compress&w=559&q=90&dpr=2&updated_at=1666164236,https://stockx.pvxt.net/c/4722526/1023711/9060?u=https%3A%2F%2Fstockx.com%2Fnike-air-force-1-white-python,TRUE,White
